path,relative_path,filename,valid_filename,hash,channels,sample_rate,sample_width,frame_count,duration_sec,error,modality,vocal_channel,emotion_code,emotion_name,target_class,intensity,statement,repetition,actor,clean_path,clean_relative,clean_sample_rate,clean_channels,balanced_path,balanced_relative
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,True,0b28ed7875567bbe2b50223c6db00ea213b37133,1,48000,2,180981,3.770437,,03,01,02,calm,neutral,02,02,02,14,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-02-02-14.wav,neutral/03-01-02-02-02-02-14.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-02-02-14.wav,neutral/03-01-02-02-02-02-14.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-01-01-02-02-08.wav,audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav,03-01-01-01-02-02-08.wav,True,c7c5cbf2eddd9ccd8de941c7681d98c352062a76,1,48000,2,168168,3.5035,,03,01,01,neutral,neutral,01,02,02,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-02-02-08.wav,neutral/03-01-01-01-02-02-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-02-02-08.wav,neutral/03-01-01-01-02-02-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_01\03-01-02-01-01-01-01.wav,audio_speech_actors_01-24/Actor_01/03-01-02-01-01-01-01.wav,03-01-02-01-01-01-01.wav,True,5d161e632c8ed87593ceac27fbc45ca538d73214,1,48000,2,169769,3.536854,,03,01,02,calm,neutral,01,01,01,01,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-01-01-01.wav,neutral/03-01-02-01-01-01-01.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-01-01-01.wav,neutral/03-01-02-01-01-01-01.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-02-02-02-01-08.wav,audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav,03-01-02-02-02-01-08.wav,True,d48df47c1e770fd8b0c3a291e0c3a79be83f91cd,1,48000,2,176176,3.670333,,03,01,02,calm,neutral,02,02,01,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-02-01-08.wav,neutral/03-01-02-02-02-01-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-02-01-08.wav,neutral/03-01-02-02-02-01-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_09\03-01-01-01-02-02-09.wav,audio_speech_actors_01-24/Actor_09/03-01-01-01-02-02-09.wav,03-01-01-01-02-02-09.wav,True,65a6da60324fa9784405cbb6fffc5641c488bf3a,1,48000,2,155356,3.236583,,03,01,01,neutral,neutral,01,02,02,09,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-02-02-09.wav,neutral/03-01-01-01-02-02-09.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-02-02-09.wav,neutral/03-01-01-01-02-02-09.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_09\03-01-01-01-02-01-09.wav,audio_speech_actors_01-24/Actor_09/03-01-01-01-02-01-09.wav,03-01-01-01-02-01-09.wav,True,344907e6f29f149bf9ccd50b4fbaf38b143774f2,1,48000,2,160160,3.336667,,03,01,01,neutral,neutral,01,02,01,09,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-02-01-09.wav,neutral/03-01-01-01-02-01-09.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-02-01-09.wav,neutral/03-01-01-01-02-01-09.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_07\03-01-02-01-01-01-07.wav,audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav,03-01-02-01-01-01-07.wav,True,575ea05f1ec10dc39cd11be659f6ef9149a81ff2,1,48000,2,166566,3.470125,,03,01,02,calm,neutral,01,01,01,07,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-01-01-07.wav,neutral/03-01-02-01-01-01-07.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-01-01-07.wav,neutral/03-01-02-01-01-01-07.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_12\03-01-02-01-01-02-12.wav,audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav,03-01-02-01-01-02-12.wav,True,3a4662335fe87c11a33a224e0478c5f31c7cb3c8,1,48000,2,180980,3.770417,,03,01,02,calm,neutral,01,01,02,12,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-01-02-12.wav,neutral/03-01-02-01-01-02-12.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-01-02-12.wav,neutral/03-01-02-01-01-02-12.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_11\03-01-01-01-01-02-11.wav,audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav,03-01-01-01-01-02-11.wav,True,1262fbe09f036f67455bfb144f46ae03e9bc28c6,1,48000,2,148949,3.103104,,03,01,01,neutral,neutral,01,01,02,11,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-01-02-11.wav,neutral/03-01-01-01-01-02-11.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-01-02-11.wav,neutral/03-01-01-01-01-02-11.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_05\03-01-02-01-01-02-05.wav,audio_speech_actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,03-01-02-01-01-02-05.wav,True,6e8e97e2ad22aefa179e1a7ff633ac3d23d323e9,1,48000,2,196997,4.104104,,03,01,02,calm,neutral,01,01,02,05,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-01-02-05.wav,neutral/03-01-02-01-01-02-05.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-01-02-05.wav,neutral/03-01-02-01-01-02-05.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_17\03-01-01-01-01-01-17.wav,audio_speech_actors_01-24/Actor_17/03-01-01-01-01-01-17.wav,03-01-01-01-01-01-17.wav,True,5d0aef7fbd07fec0c2b1e4610be2abf21e665b99,1,48000,2,184184,3.837167,,03,01,01,neutral,neutral,01,01,01,17,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-01-01-17.wav,neutral/03-01-01-01-01-01-17.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-01-01-17.wav,neutral/03-01-01-01-01-01-17.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_08\03-01-02-01-01-02-08.wav,audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,03-01-02-01-01-02-08.wav,True,d4f204b50454a62d8da880fcacf6ae0afca72582,1,48000,2,163364,3.403417,,03,01,02,calm,neutral,01,01,02,08,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-01-02-08.wav,neutral/03-01-02-01-01-02-08.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-01-02-08.wav,neutral/03-01-02-01-01-02-08.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_01\03-01-02-02-02-02-01.wav,audio_speech_actors_01-24/Actor_01/03-01-02-02-02-02-01.wav,03-01-02-02-02-02-01.wav,True,c4e020eaa45a6b4f66a0d86ca03c04bc895c23dd,1,48000,2,192192,4.004,,03,01,02,calm,neutral,02,02,02,01,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-02-02-01.wav,neutral/03-01-02-02-02-02-01.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-02-02-01.wav,neutral/03-01-02-02-02-02-01.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,audio_speech_actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,03-01-01-01-02-01-15.wav,True,9b4d15a02c62783ca601718f87aadda66e4960d9,1,48000,2,164964,3.43675,,03,01,01,neutral,neutral,01,02,01,15,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-02-01-15.wav,neutral/03-01-01-01-02-01-15.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-02-01-15.wav,neutral/03-01-01-01-02-01-15.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_13\03-01-02-02-01-01-13.wav,audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav,03-01-02-02-01-01-13.wav,True,2cb56c33251d8781cb57e14877d62121b2bec659,1,48000,2,150551,3.136479,,03,01,02,calm,neutral,02,01,01,13,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-01-01-13.wav,neutral/03-01-02-02-01-01-13.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-01-01-13.wav,neutral/03-01-02-02-01-01-13.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_04\03-01-01-01-01-01-04.wav,audio_speech_actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,03-01-01-01-01-01-04.wav,True,b54b56566fe192658851b01d1bf3e1d42c9f6289,1,48000,2,158558,3.303292,,03,01,01,neutral,neutral,01,01,01,04,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-01-01-04.wav,neutral/03-01-01-01-01-01-04.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-01-01-04.wav,neutral/03-01-01-01-01-01-04.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_24\03-01-01-01-02-02-24.wav,audio_speech_actors_01-24/Actor_24/03-01-01-01-02-02-24.wav,03-01-01-01-02-02-24.wav,True,2fad0083dfab22ac30d4d8717610ca407d3b34e4,1,48000,2,172973,3.603604,,03,01,01,neutral,neutral,01,02,02,24,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-02-02-24.wav,neutral/03-01-01-01-02-02-24.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-02-02-24.wav,neutral/03-01-01-01-02-02-24.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_24\03-01-02-01-02-01-24.wav,audio_speech_actors_01-24/Actor_24/03-01-02-01-02-01-24.wav,03-01-02-01-02-01-24.wav,True,242be46d90addbf9394afafcc421f107fb1aed48,1,48000,2,185786,3.870542,,03,01,02,calm,neutral,01,02,01,24,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-02-01-24.wav,neutral/03-01-02-01-02-01-24.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-02-01-24.wav,neutral/03-01-02-01-02-01-24.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_07\03-01-02-02-02-01-07.wav,audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav,03-01-02-02-02-01-07.wav,True,e60710355fcc81463d4ffd22863c5655d2a85a09,1,48000,2,205005,4.270937,,03,01,02,calm,neutral,02,02,01,07,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-02-01-07.wav,neutral/03-01-02-02-02-01-07.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-02-01-07.wav,neutral/03-01-02-02-02-01-07.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_07\03-01-02-02-01-02-07.wav,audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav,03-01-02-02-01-02-07.wav,True,f8b1c00688538e413c95ac53ced3d94bbe7f317b,1,48000,2,185786,3.870542,,03,01,02,calm,neutral,02,01,02,07,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-01-02-07.wav,neutral/03-01-02-02-01-02-07.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-01-02-07.wav,neutral/03-01-02-02-01-02-07.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_16\03-01-01-01-01-02-16.wav,audio_speech_actors_01-24/Actor_16/03-01-01-01-01-02-16.wav,03-01-01-01-01-02-16.wav,True,5a0429293e733fbab722d4a4807fc8f6145279d7,1,48000,2,179380,3.737083,,03,01,01,neutral,neutral,01,01,02,16,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-01-02-16.wav,neutral/03-01-01-01-01-02-16.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-01-02-16.wav,neutral/03-01-01-01-01-02-16.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_19\03-01-01-01-02-02-19.wav,audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav,03-01-01-01-02-02-19.wav,True,11f6d51f67e6320466003217b5843f0bdfbbad2a,1,48000,2,158558,3.303292,,03,01,01,neutral,neutral,01,02,02,19,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-02-02-19.wav,neutral/03-01-01-01-02-02-19.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-02-02-19.wav,neutral/03-01-01-01-02-02-19.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_02\03-01-01-01-01-01-02.wav,audio_speech_actors_01-24/Actor_02/03-01-01-01-01-01-02.wav,03-01-01-01-01-01-02.wav,True,b508fee57c4e4f555d12dcc590883b054283322a,1,48000,2,174574,3.636958,,03,01,01,neutral,neutral,01,01,01,02,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-01-01-02.wav,neutral/03-01-01-01-01-01-02.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-01-01-02.wav,neutral/03-01-01-01-01-01-02.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_02\03-01-02-02-02-02-02.wav,audio_speech_actors_01-24/Actor_02/03-01-02-02-02-02-02.wav,03-01-02-02-02-02-02.wav,True,f00581c8e3c80767e2d01c6d836ee38bc18a1173,1,48000,2,196997,4.104104,,03,01,02,calm,neutral,02,02,02,02,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-02-02-02.wav,neutral/03-01-02-02-02-02-02.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-02-02-02.wav,neutral/03-01-02-02-02-02-02.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_23\03-01-02-01-02-01-23.wav,audio_speech_actors_01-24/Actor_23/03-01-02-01-02-01-23.wav,03-01-02-01-02-01-23.wav,True,164eeb84f7b958548b391bebc61f7f8dce996071,1,48000,2,200200,4.170833,,03,01,02,calm,neutral,01,02,01,23,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-02-01-23.wav,neutral/03-01-02-01-02-01-23.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-02-01-23.wav,neutral/03-01-02-01-02-01-23.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_22\03-01-02-01-01-01-22.wav,audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav,03-01-02-01-01-01-22.wav,True,f6dea5e040fe974c6c244a2d770918a13de52a04,1,48000,2,169769,3.536854,,03,01,02,calm,neutral,01,01,01,22,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-01-01-22.wav,neutral/03-01-02-01-01-01-22.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-01-01-22.wav,neutral/03-01-02-01-01-01-22.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_05\03-01-01-01-01-02-05.wav,audio_speech_actors_01-24/Actor_05/03-01-01-01-01-02-05.wav,03-01-01-01-01-02-05.wav,True,5c8be5d5a7237b311786a66039d8ebb87ba2d381,1,48000,2,174575,3.636979,,03,01,01,neutral,neutral,01,01,02,05,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-01-01-01-02-05.wav,neutral/03-01-01-01-01-02-05.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-01-01-01-02-05.wav,neutral/03-01-01-01-01-02-05.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_04\03-01-02-02-02-02-04.wav,audio_speech_actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,03-01-02-02-02-02-04.wav,True,e00434a74c4e1d4f43d873b1b7aa32c316c60f33,1,48000,2,193794,4.037375,,03,01,02,calm,neutral,02,02,02,04,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-02-02-04.wav,neutral/03-01-02-02-02-02-04.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-02-02-04.wav,neutral/03-01-02-02-02-02-04.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_03\03-01-02-01-01-02-03.wav,audio_speech_actors_01-24/Actor_03/03-01-02-01-01-02-03.wav,03-01-02-01-01-02-03.wav,True,1a7d6e02180d1d00c84bd2e96114f29cfbed217d,1,48000,2,179379,3.737062,,03,01,02,calm,neutral,01,01,02,03,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-01-01-02-03.wav,neutral/03-01-02-01-01-02-03.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-01-01-02-03.wav,neutral/03-01-02-01-01-02-03.wav
C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\voice dataset ravdess\audio_speech_actors_01-24\Actor_21\03-01-02-02-01-02-21.wav,audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,03-01-02-02-01-02-21.wav,True,41ec4689ab1375907ebfea222ba7b557d5cff43f,1,48000,2,200200,4.170833,,03,01,02,calm,neutral,02,01,02,21,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\clean_16k_mono\neutral\03-01-02-02-01-02-21.wav,neutral/03-01-02-02-01-02-21.wav,16000,1,C:\Users\HR Lithesh\Downloads\advaya 2.0\AI-Elder-assist---Advaya-2.0-2026\NEW\model3_preprocessing\processed\balanced_16k_mono\neutral\03-01-02-02-01-02-21.wav,neutral/03-01-02-02-01-02-21.wav
